course_title,url,site,star_rating
"Secuencias, Series de Tiempo y Predicción",https://www.coursera.org/learn/tensorflow-sequences-time-series-and-prediction,Coursera,3
Especialización en Emprendimiento,https://www.coursera.org/specializations/wharton-entrepreneurship,Coursera,3
Especialización en procesamiento del lenguaje natural,https://www.coursera.org/specializations/natural-language-processing,Coursera,3
Introducción a la psicología,https://www.coursera.org/learn/introduction-psych,Coursera,1
Especialización en Escritura Creativa,https://www.coursera.org/specializations/creative-writing,Coursera,3
"Roles, procesos y seguridad del sistema operativo en ciberseguridad",https://www.coursera.org/learn/cybersecurity-roles-processes-operating-system-security,Coursera,2
"Roles, procesos y seguridad del sistema operativo en ciberseguridad",https://www.coursera.org/learn/cybersecurity-roles-processes-operating-system-security?specialization=it-fundamentals-cybersecurity,Coursera,2
Gestión de productos digitales: fundamentos modernos,https://www.coursera.org/learn/uva-darden-digital-product-management,Coursera,2
Gestión de productos digitales: fundamentos modernos,https://www.coursera.org/learn/uva-darden-digital-product-management?specialization=leading-modern-day-business,Coursera,2
Gestión de productos digitales: fundamentos modernos,https://www.coursera.org/learn/uva-darden-digital-product-management?specialization=uva-darden-digital-product-management,Coursera,2
Análisis de operaciones,https://www.coursera.org/learn/wharton-operations-analytics,Coursera,1
Análisis de operaciones,https://www.coursera.org/learn/wharton-operations-analytics?specialization=business-analytics,Coursera,1
"Cámaras, exposición y fotografía",https://www.coursera.org/learn/exposure-photography?specialization=photography-basics,Coursera,2
"Funciones, archivos y diccionarios de Python",https://www.coursera.org/learn/python-functions-files-dictionaries?specialization=python-3-programming,Coursera,2
Marketing viral y cómo crear contenido contagioso,https://www.coursera.org/learn/wharton-contagious-viral-marketing,Coursera,2
Fundamentos de TI para la especialización en ciberseguridad,https://www.coursera.org/specializations/it-fundamentals-cybersecurity,Coursera,3
Introducción al lenguaje de consulta estructurado (SQL),https://www.coursera.org/learn/intro-sql?specialization=web-applications,Coursera,2
Fundamentos de fotografía y más allá: desde la especialización en smartphones hasta las DSLR,https://www.coursera.org/specializations/photography-basics,Coursera,3
"Divide y vencerás, ordenamiento y búsqueda, y algoritmos aleatorios",https://www.coursera.org/learn/algorithms-divide-conquer,Coursera,1
"Divide y vencerás, ordenamiento y búsqueda, y algoritmos aleatorios",https://www.coursera.org/learn/algorithms-divide-conquer?specialization=algorithms,Coursera,1
Certificado profesional TESOL de la Universidad Estatal de Arizona,https://www.coursera.org/professional-certificates/arizona-state-university-tesol,Coursera,2
Contabilidad forense y análisis de fraude,https://www.coursera.org/learn/forensic-accounting,Coursera,2
Especialización en Ciencia de Datos Genómicos,https://www.coursera.org/specializations/genomic-data-science,Coursera,3
Procesos de software y prácticas ágiles,https://www.coursera.org/learn/software-processes-and-agile-practices?specialization=product-management,Coursera,1
Resolución de problemas con Excel,https://www.coursera.org/learn/excel-analysis?specialization=pwc-analytics,Coursera,2
Estructuras de datos,https://www.coursera.org/learn/data-structures?specialization=data-structures-algorithms,Coursera,1
Nutrición y obesidad: control de sobrepeso,https://www.coursera.org/learn/nutricion-obesidad-sobrepeso,Coursera,1
Inspirando y motivando a las personas,https://www.coursera.org/learn/motivate-people-teams?specialization=leading-teams,Coursera,1
Fundamentos de los SIG,https://www.coursera.org/learn/gis,Coursera,1
Fundamentos de los SIG,https://www.coursera.org/learn/gis?specialization=gis,Coursera,1
Certificado profesional en ingeniería de inteligencia artificial de IBM,https://www.coursera.org/professional-certificates/ai-engineer,Coursera,4
Especialización introductoria en programación en C,https://www.coursera.org/specializations/c-programming,Coursera,2
Migración a Cloud SQL desde Amazon RDS para MySQL mediante el servicio de migración de bases de datos,https://www.coursera.org/learn/googlecloud-migrating-to-cloud-sql-from-amazon-rds-for-mysql-using-databas-lyazm?specialization=google-cloud-database-engineer,Coursera,3
Cloud Spanner: Definición de esquemas y comprensión de planes de consulta,https://www.coursera.org/learn/googlecloud-cloud-spanner-defining-schemas-and-understanding-query-plans-b8liu?specialization=google-cloud-database-engineer,Coursera,1
Configurar la replicación y habilitar la recuperación en un punto en el tiempo para Cloud SQL para PostgreSQL,https://www.coursera.org/learn/googlecloud-configure-replication-and-enable-point-in-time-recovery-for-cl-44p4k?specialization=google-cloud-database-engineer,Coursera,2
Migrar a Cloud SQL para PostgreSQL mediante el Servicio de migración de bases de datos,https://www.coursera.org/learn/googlecloud-migrate-to-cloud-sql-for-postgresql-using-database-migration-s-xebrc?specialization=google-cloud-database-engineer,Coursera,3
Cloud Spanner: Carga de datos y realización de copias de seguridad,https://www.coursera.org/learn/googlecloud-cloud-spanner-loading-data-and-performing-backups-cd0yv?specialization=google-cloud-database-engineer,Coursera,3
Implementar una aplicación web moderna conectada a una instancia de Cloud Spanner,https://www.coursera.org/learn/googlecloud-deploy-a-modern-web-app-connected-to-a-cloud-spanner-instance-l4vor?specialization=google-cloud-database-engineer,Coursera,3
Migración de MySQL local mediante un trabajo de servicio de migración de base de datos continua,https://www.coursera.org/learn/googlecloud-migrating-on-premises-mysql-using-a-continuous-database-migrat-hy9uq?specialization=google-cloud-database-engineer,Coursera,3
Protección de una instancia de Cloud SQL para PostgreSQL,https://www.coursera.org/learn/googlecloud-securing-a-cloud-sql-for-postgresql-instance-16bmr?specialization=google-cloud-database-engineer,Coursera,3
Hojas de cálculo de Google - Temas avanzados en español,https://www.coursera.org/learn/google-sheets---advanced-topics-es?specialization=getting-started-with-google-workspace-es,Coursera,1
Presentaciones de Google en español,https://www.coursera.org/learn/google-slides-es?specialization=getting-started-with-google-workspace-es,Coursera,1
Chat de Google,https://www.coursera.org/learn/google-chat?specialization=getting-started-with-google-workspace,Coursera,1
Creación de aplicaciones sin código con AppSheet: automatización,https://www.coursera.org/learn/building-no-code-apps-with-appsheet-automation?specialization=building-no-code-apps-with-appsheet,Coursera,1
Creación de aplicaciones sin código con AppSheet: Implementación,https://www.coursera.org/learn/building-no-code-apps-with-appsheet-implementation?specialization=building-no-code-apps-with-appsheet,Coursera,1
Introducción a HTML y CSS,https://www.udacity.com/course/intro-to-html-and-css--ud001,Udacity,2
Cómo instalar Android Studio,https://www.udacity.com/course/how-to-install-android-studio--ud808,Udacity,1
Patrones de diseño de JavaScript,https://www.udacity.com/course/javascript-design-patterns--ud989,Udacity,3
Fundamentos de UIKit,https://www.udacity.com/course/uikit-fundamentals--ud788,Udacity,1
Arquitectura y diseño de software,https://www.udacity.com/course/software-architecture-design--ud821,Udacity,1
Aplicaciones web sin conexión,https://www.udacity.com/course/offline-web-applications--ud899,Udacity,1
Kotlin para desarrolladores de Android,https://www.udacity.com/course/kotlin-for-android-developers--ud888,Udacity,2
Análisis y pruebas de software,https://www.udacity.com/course/software-analysis-testing--ud333,Udacity,1
Cómo crear un juego de plataformas con libGDX,https://www.udacity.com/course/how-to-make-a-platformer-using-libgdx--ud406,Udacity,1
Fundamentos de la localización,https://www.udacity.com/course/localization-essentials--ud610,Udacity,1
Lienzo HTML5,https://www.udacity.com/course/html5-canvas--ud292,Udacity,2
Programación Orientada a Objetos en Java,https://www.udacity.com/course/object-oriented-programming-in-java--ud283,Udacity,2
Diseño de API RESTful,https://www.udacity.com/course/designing-restful-apis--ud388,Udacity,2
Introducción a la informática teórica,https://www.udacity.com/course/intro-to-theoretical-computer-science--cs313,Udacity,1
Redes para desarrolladores web,https://www.udacity.com/course/networking-for-web-developers--ud256,Udacity,1
Diseño móvil y usabilidad para Android,https://www.udacity.com/course/mobile-design-and-usability-for-android--ud358,Udacity,1
Introducción a la estadística inferencial,https://www.udacity.com/course/intro-to-inferential-statistics--ud201,Udacity,2
Análisis y visualización de datos,https://www.udacity.com/course/data-analysis-and-visualization--ud404,Udacity,1
Arquitecto asociado de infraestructura de Oracle Cloud,https://www.udacity.com/course/oracle-cloud-infrastructure-architect-associate--cd12503,Udacity,3
Análisis en tiempo real con Apache Storm,https://www.udacity.com/course/real-time-analytics-with-apache-storm--ud381,Udacity,1
Pruebas A/B,https://www.udacity.com/course/ab-testing--ud257,Udacity,1
Análisis de datos con R,https://www.udacity.com/course/data-analysis-with-r--ud651,Udacity,1
Curso de Introducción al Aprendizaje Automático,https://www.udacity.com/course/intro-to-machine-learning--ud120,Udacity,1
Preparación para la entrevista de aprendizaje automático,https://www.udacity.com/course/machine-learning-interview-prep--ud1001,Udacity,1
Aprende a codificar,https://www.udacity.com/course/intro-to-programming-nanodegree--nd000,Udacity,1
Programación para la ciencia de datos con Python,https://www.udacity.com/course/programming-for-data-science-nanodegree--nd104,Udacity,4
Cómo convertirse en un comercializador digital,https://www.udacity.com/course/digital-marketing-nanodegree--nd018,Udacity,3
Conviértete en arquitecto de datos,https://www.udacity.com/course/data-architect-nanodegree--nd038,Udacity,1
Introducción al modelado predictivo,https://www.futurelearn.com/courses/introduction-to-predictive-modelling,Futurelearn,1
Introducción a la transformación digital: comprender y gestionar la transformación digital en el lugar de trabajo,https://www.futurelearn.com/courses/key-topics-in-digital-transformation,Futurelearn,1
Manejo e ingesta de datos con Python,https://www.futurelearn.com/courses/data-analytics-python-data-wrangling-and-ingestion,Futurelearn,2
Visualización de datos con Python: Seaborn y diagramas de dispersión,https://www.futurelearn.com/courses/data-visualisation-with-python-seaborn-and-scatter-plots,Futurelearn,3
Microsoft Future Ready: Principios del aprendizaje automático con programación en Python,https://www.futurelearn.com/courses/cloudswyft-msft-principles-of-machine-learning-pythoned-ethics,Futurelearn,2
Matemáticas esenciales para el análisis de datos en Microsoft Excel,https://www.futurelearn.com/courses/essentialmathfordataanalysisusingexcelonline,Futurelearn,3
Introducción al análisis de datos con Excel para principiantes absolutos,https://www.futurelearn.com/courses/cloudswyft-msft-da-practical-introduction-forab,Futurelearn,2
"Influencia social: diversidad, conformidad y conflicto",https://www.futurelearn.com/courses/social-influence-diversity-conformity-and-conflict,Futurelearn,3
Cultivando la diversidad a través de la investigación y el conocimiento,https://www.futurelearn.com/courses/diversity-through-research-sc,Futurelearn,1
Marketing responsable y los fundamentos de la responsabilidad social corporativa,https://www.futurelearn.com/courses/responsible-marketing-and-the-fundamentals-of-corporate-social-responsibility,Futurelearn,3
Ciudades éticas: moldeando el futuro de tu ciudad,https://www.futurelearn.com/courses/ethical-cities,Futurelearn,1
Personas que estudian a personas: Ética de la investigación en la sociedad,https://www.futurelearn.com/courses/ethical-research,Futurelearn,3
Cambio social: ¿Cómo puede ayudar el marketing?,https://www.futurelearn.com/courses/social-change-marketing,Futurelearn,3
Empresa social: convertir las ideas en acción,https://www.futurelearn.com/courses/social-enterprise-ideas-into-action,Futurelearn,3
Certificado en línea de la Fundación EFQM,https://www.futurelearn.com/courses/efqm-foundation-online-certificate,Futurelearn,1
Introducción al desarrollo organizacional,https://www.futurelearn.com/courses/essential-elements-od,Futurelearn,1
Escucha activa: cómo ser un comunicador eficaz,https://www.futurelearn.com/courses/active-listening-effective-communicator,Futurelearn,1
Psicología cognitiva: comportamiento de empleados y clientes,https://www.futurelearn.com/courses/cognitive-psychology-employee-and-customer-behaviour,Futurelearn,1
Comunicación intercultural: dinámica de las identidades culturales en la interacción global,https://www.futurelearn.com/courses/intercultural-communication,Futurelearn,1
Introducción a la inteligencia empresarial y al análisis de datos,https://www.futurelearn.com/courses/introduction-business-intelligence-data-analytics,Futurelearn,2
Shocks globales: cómo gestionar el cambio en el entorno empresarial global,https://www.futurelearn.com/courses/global-shocks,Futurelearn,3
Microsoft Power BI: Análisis y visualización de datos avanzados,https://www.futurelearn.com/courses/advanced-data-analysis-and-visualization-using-microsoft-power-bi,Futurelearn,2
Análisis de datos y fundamentos de Python,https://www.futurelearn.com/courses/data-analytics-python-statistics-and-analytics-fundamentals,Futurelearn,2
El rostro humano de la investigación de usuarios: cómo realizar investigación de usuarios online y offline,https://www.futurelearn.com/courses/the-human-face-of-user-research,Futurelearn,1
Cómo utilizar Microsoft Excel para el análisis de datos,https://www.futurelearn.com/courses/introduction-data-to-analysis-using-msft-excel,Futurelearn,2
Microsoft Excel: análisis y visualización de datos avanzados,https://www.futurelearn.com/courses/advanced-data-analysis-and-visualization-using-microsoft-excel,Futurelearn,2
Edward Jenner: 0 - Una introducción al desarrollo personal,https://www.futurelearn.com/courses/edward-jenner-programme-course-0-an-introduction-to-personal-development,Futurelearn,1
La hermandad funciona: cómo construir una red más significativa,https://www.futurelearn.com/courses/sisterhood-works-build-a-more-meaningful-network-sc,Futurelearn,1
Toma de decisiones: cómo elegir el problema adecuado para resolver,https://www.futurelearn.com/courses/decision-making-how-to-choose-the-right-problem-to-solve,Futurelearn,1
Marketing internacional: definición y estrategia,https://www.futurelearn.com/courses/international-marketing-sc,Futurelearn,3
Análisis y medición del marketing digital: objetivos y modelos de atribución,https://www.futurelearn.com/courses/digital-marketing-analytics-and-measurement-goals-and-attribution-modelling,Futurelearn,3
Marketing digital: Personas y recorridos de usuario,https://www.futurelearn.com/courses/introduction-to-digital-marketing-personas-and-user-journeys,Futurelearn,3
Ventaja competitiva: uso de la información para construir el éxito empresarial,https://www.futurelearn.com/courses/competitive-advantage,Futurelearn,3
Recaudación de fondos para su startup,https://www.futurelearn.com/courses/raising-startup-funds,Futurelearn,1
Introducción a la ingeniería de menús,https://www.futurelearn.com/courses/introduction-to-menu-engineering,Futurelearn,1
"Preparándose para un doctorado práctico en Bellas Artes, Diseño y Cine",https://www.futurelearn.com/courses/phd-preparation-for-fine-art-design-and-film,Futurelearn,1
La caja de herramientas del Design Thinking,https://www.futurelearn.com/courses/the-design-thinking-toolbox,Futurelearn,1
"Estrategia y aplicación del diseño UX: estrategia, innovación y el futuro del trabajo",https://www.futurelearn.com/courses/ux-design-strategy-and-application-strategy-innovation-future-of-work-sc,Futurelearn,3
Creación de lugares y diseño de espacios públicos: cómo liberar el potencial del diseño,https://www.futurelearn.com/courses/unlocking-design-potential,Futurelearn,3
Cómo desarrollar tu resiliencia creativa,https://www.futurelearn.com/courses/creative-resilience,Futurelearn,3
Cómo mejorar tu empatía creativa,https://www.futurelearn.com/courses/creative-empathy,Futurelearn,1
Estrategia y aplicación del diseño UX: mapeo del recorrido del cliente,https://www.futurelearn.com/courses/ux-design-strategy-and-application-customer-journey-mapping,Futurelearn,3
Creación de estrategias para el marketing de influencers,https://www.futurelearn.com/courses/creating-strategies-influencer-marketing,Futurelearn,3
Explorar y comprender la industria del juego,https://www.futurelearn.com/courses/explore-and-understand-the-gaming-industry,Futurelearn,3
Cómo comprender a la audiencia de los videojuegos,https://www.futurelearn.com/courses/how-to-understand-the-gaming-audience,Futurelearn,3
Fundamentos del diseño UX: Valor empresarial a través del diseño de la experiencia del usuario (UX),https://www.futurelearn.com/courses/ux-design-fundamentals-user-experience-design-fundamentals,Futurelearn,3
Diseño y desarrollo de videojuegos: Introducción a la programación de juegos,https://www.futurelearn.com/courses/video-game-design-development,Futurelearn,1
Introducción a la UX y al Diseño Accesible,https://www.futurelearn.com/courses/introduction-to-ux-and-accessible-design,Futurelearn,1
Introducción al marketing y la investigación de moda,https://www.futurelearn.com/courses/introduction-fashion-marketing-research,Futurelearn,2
Derecho empresarial y la industria de la moda,https://www.futurelearn.com/courses/business-law-fashion-industry,Futurelearn,3
Ética de la fabricación y el diseño en la industria de la moda,https://www.futurelearn.com/courses/manufacture-design-ethics-fashion-industry,Futurelearn,3
Moda y sostenibilidad: comprender la moda de lujo en un mundo cambiante,https://www.futurelearn.com/courses/fashion-and-sustainability,Futurelearn,3
Digital Playground: Donde la moda de lujo encuentra su sentido del humor,https://www.futurelearn.com/courses/digital-playground-where-luxury-fashion-is-finding-its-sense-of-humor,Futurelearn,2
Moda y videojuegos: cómo las marcas de moda de lujo utilizan la gamificación,https://www.futurelearn.com/courses/fashion-and-gaming-how-luxury-fashion-brands-use-gamification,Futurelearn,1
"Gestión de la Moda: Marcas, Comunicación y Distribución",https://www.futurelearn.com/courses/brands-distribution-communication,Futurelearn,1
Fundamentos del diseño UX: Cómo generar resultados empresariales,https://www.futurelearn.com/courses/ux-design-fundamentals-management-business-model,Futurelearn,3
Estrategia de marketing de contenidos con Advertising Week,https://www.futurelearn.com/courses/introduction-to-content-marketing-strategy,Futurelearn,3
Toma de decisiones éticas en la atención,https://www.futurelearn.com/courses/ethical-decision-making-in-care-exeter,Futurelearn,1
Prevención y manejo de infecciones en guarderías y preescolares,https://www.futurelearn.com/courses/preventing-and-managing-infections-in-childcare-and-pre-school-settings,Futurelearn,1
Apoyo a las víctimas de violencia doméstica,https://www.futurelearn.com/courses/domestic-violence,Futurelearn,3
El papel de las vacunas en la prevención de enfermedades infecciosas y la resistencia a los antimicrobianos,https://www.futurelearn.com/courses/the-role-of-vaccines-in-preventing-infectious-diseases-and-amr,Futurelearn,3
Descubra la historia oculta de York,https://www.futurelearn.com/courses/discover-the-hidden-history-of-york,Futurelearn,3
Libros de viaje: Historia en Europa y Japón,https://www.futurelearn.com/courses/travel-books-history-in-europe-and-japan,Futurelearn,3
Comenzar la robótica,https://www.futurelearn.com/courses/begin-robotics,Futurelearn,1
Microsoft Future Ready: Métodos de investigación en ciencia de datos con programación en Python,https://www.futurelearn.com/courses/datasciemethodsonpl-ethics-sc,Futurelearn,4
Inteligencia artificial aplicada: procesamiento del lenguaje natural,https://www.futurelearn.com/courses/cloudswyft-msft-natural-language-processing-advanced,Futurelearn,3
Introducción a la Transformación Digital y el Comercio Electrónico,https://www.futurelearn.com/courses/digital-transformation-e-commerce,Futurelearn,1
Creando contenido atractivo para las redes sociales,https://www.futurelearn.com/courses/creating-engaging-content-for-social-media,Futurelearn,3
"Fundamentos y prácticas de CRM: informes, objetos y gestión de datos de Salesforce",https://www.futurelearn.com/courses/crm-fundamentals-and-practice-salesforce-reports-objects-data-management-sc,Futurelearn,1
Microsoft Future Ready: Introducción al Design Thinking,https://www.futurelearn.com/courses/introductiontodesignthinking,Futurelearn,1
Dynamics 365: Prueba e implementación de aplicaciones de Power Platform,https://www.futurelearn.com/courses/cloudswyft-msft-dynamics-365-testing-and-deploying-power-platform-app-sc,Futurelearn,1
Descubrimiento digital,https://www.futurelearn.com/courses/digitaldiscovery,Futurelearn,2
Habilidades digitales: Adopción de la tecnología digital,https://www.futurelearn.com/courses/digital-skills,Futurelearn,2
Introducción al diseño UX,https://www.futurelearn.com/courses/user-experience-design,Futurelearn,2
Introducción a los fundamentos de la IA de Microsoft Azure,https://www.futurelearn.com/courses/ms-azure-ai-fundamentals,Futurelearn,3
Fundamentos de Microsoft Dynamics 365,https://www.futurelearn.com/courses/cloudswyft-msft-microsoft-dynamics-365-fund-sc,Futurelearn,1
Aprendizaje profundo en Azure con Python: conceptos básicos de programación en Python,https://www.futurelearn.com/courses/introduction-to-pl-et,Futurelearn,3
Guía para principiantes sobre desarrollo web con HTML5,https://www.futurelearn.com/courses/a-beginners-guide-to-web-development-with-html5,Futurelearn,3
Aprendizaje profundo en Azure con Python: Introducción al aprendizaje automático,https://www.futurelearn.com/courses/cloudswyft-msft-principles-of-machine-learning-pythoned-deep-learning,Futurelearn,3
"Finanzas descentralizadas: Blockchain, Ethereum y el futuro de la banca",https://www.futurelearn.com/courses/defi-exploring-decentralised-finance-with-blockchain-technologies,Futurelearn,2
Seguridad y defensa de redes: entornos de red,https://www.futurelearn.com/courses/network-environments-et,Futurelearn,1
Capacitación avanzada en ciberseguridad: seguridad de red,https://www.futurelearn.com/courses/securing-your-network-from-attacks,Futurelearn,2
Curso estándar HSK Nivel 1: 1.3,https://www.futurelearn.com/courses/hsk-1-standard-course-1-3-,Futurelearn,1
Chino contemporáneo II: 2.1,https://www.futurelearn.com/courses/contemporary-chinese-2-1-3,Futurelearn,1
Inglés para STEM: Comprensión del vocabulario científico,https://www.futurelearn.com/courses/english-for-stem-understanding-science-vocabulary,Futurelearn,1
Inglés para STEM: Comprensión del vocabulario tecnológico,https://www.futurelearn.com/courses/english-for-stem-understanding-technology-vocabulary,Futurelearn,1
El inglés como medio de instrucción académica,https://www.futurelearn.com/courses/emi-academics,Futurelearn,1
Pruebas del lenguaje durante la cirugía cerebral en pacientes despiertos,https://www.futurelearn.com/courses/awake-brain-surgery,Futurelearn,1
Multiculturalismo en la ASEAN,https://www.futurelearn.com/courses/multiculturalism-in-asean,Futurelearn,1
Introducción a la justicia climática y la equidad,https://www.futurelearn.com/courses/introduction-to-climate-justice-and-equity,Futurelearn,2
Utilizar el pensamiento sistémico para abordar la crisis climática y de la biodiversidad,https://www.futurelearn.com/courses/using-systems-thinking-to-tackle-the-climate-and-biodiversity-crisis,Futurelearn,1
Construyendo pertenencia en un mundo globalizado y móvil,https://www.futurelearn.com/courses/regaining-a-sense-of-belonging-in-a-globalised-and-mobile-world,Futurelearn,3
Estrategias de circularidad espacial 4: Intervenciones estratégicas para la planificación espacial,https://www.futurelearn.com/courses/circular-regions-4-strategic-interventions-for-spatial-planning,Futurelearn,3
Liderando comunidades y organizaciones sostenibles,https://www.futurelearn.com/courses/leading-sustainable-org-and-communities,Futurelearn,1
Ciudades inteligentes: cambio social a través de la tecnología,https://www.futurelearn.com/courses/smartcities,Futurelearn,3
Sostenibilidad en la industria vitivinícola de Nueva Zelanda,https://www.futurelearn.com/courses/sustainability-in-the-new-zealand-wine-industry,Futurelearn,3
Electrificación de la movilidad urbana: cómo lograrlo correctamente,https://www.futurelearn.com/courses/electrification-of-urban-mobility,Futurelearn,1
Transformando la movilidad urbana: Gobernando la transformación hacia sistemas sostenibles,https://www.futurelearn.com/courses/governance-of-transformation,Futurelearn,3
Acceso a la energía sostenible para las comunidades,https://www.futurelearn.com/courses/sustainable-energy-access-for-communities,Futurelearn,1
Soluciones climáticas: India,https://www.futurelearn.com/courses/climate-solutions-india,Futurelearn,3
Conexión con la naturaleza con la Universidad de Derby,https://www.futurelearn.com/courses/nature-connectedness-derby,Futurelearn,1
El desafío del crecimiento limpio y las ciudades limpias,https://www.futurelearn.com/courses/clean-growth-and-cleaner-cities,Futurelearn,3
Desigualdades globales y la transición justa,https://www.futurelearn.com/courses/global-inequalities-and-the-just-transition,Futurelearn,1
Estudios globales: riesgos y amenazas en las relaciones internacionales,https://www.futurelearn.com/courses/global-studies-risks-threats,Futurelearn,1
"Personas, redes y vecinos: comprender la dinámica social",https://www.futurelearn.com/courses/people-networks-and-neighbours,Futurelearn,3
Inteligencia emocional en el trabajo,https://www.futurelearn.com/courses/emotional-intelligence-at-work,Futurelearn,3
Bienestar y resiliencia en el trabajo,https://www.futurelearn.com/courses/wellbeing-and-resilience-at-work-sc,Futurelearn,3
Psicología y salud mental: más allá de la naturaleza y la crianza,https://www.futurelearn.com/courses/mental-health-and-well-being,Futurelearn,3
Enseñando a estudiantes que han sufrido traumas complejos,https://www.futurelearn.com/courses/teaching-students-trauma,Futurelearn,3
Descubriendo la ciencia: Productos químicos,https://www.futurelearn.com/courses/discovering-science-chemical-products,Futurelearn,3
Introducción a la termodinámica,https://www.futurelearn.com/courses/introduction-to-thermodynamics,Futurelearn,1
Tierra y vida,https://www.futurelearn.com/courses/earth-and-life,Futurelearn,1
El cáncer en el siglo XXI: la revolución genómica,https://www.futurelearn.com/courses/cancer-and-the-genomic-revolution,Futurelearn,1
Planeta Tierra: Entendiendo y protegiendo nuestro medio ambiente,https://www.futurelearn.com/courses/planet-earth,Futurelearn,1
¿Entonces quieres estudiar ciencias de la vida?,https://www.futurelearn.com/courses/so-you-want-to-study-life-science,Futurelearn,3
Evaluación de tecnologías sanitarias: definición y método,https://www.futurelearn.com/courses/health-technology-assessment-definition-method,Futurelearn,3
Escasez y recursos en la atención sanitaria,https://www.futurelearn.com/courses/scarcity-and-resources-in-healthcare,Futurelearn,3
Diseño de aprendizaje combinado y en línea,https://www.futurelearn.com/courses/blended-and-online-learning-design,Futurelearn,1
Diseño instruccional y tecnología para la sociedad,https://www.futurelearn.com/courses/instructional-design-and-technology-for-the-society,Futurelearn,1
"Mejores prácticas para la educación cultural y patrimonial en Aotearoa, Nueva Zelanda",https://www.futurelearn.com/courses/best-practices-in-culture-and-heritage-education-in-aotearoa-new-zealand-,Futurelearn,3
Aprendizaje social y colaboración en la escuela: aprender a prosperar a través del juego,https://www.futurelearn.com/courses/social-learning-collaboration-in-school,Futurelearn,3
Apoyo a los estudiantes adolescentes: bienestar social y emocional,https://www.futurelearn.com/courses/supporting-adolescent-learners,Futurelearn,3
Liderazgo de la tecnología educativa en las escuelas,https://www.futurelearn.com/courses/education-technology-leadership-in-schools,Futurelearn,1
Uso de la tecnología en la enseñanza y el aprendizaje basados ??en la evidencia,https://www.futurelearn.com/courses/technology-teaching-learning,Futurelearn,3
Transformando la educación en entornos desafiantes,https://www.futurelearn.com/courses/transforming-education,Futurelearn,3
Ser un profesor de música flexible,https://www.futurelearn.com/courses/being-a-flexible-music-teacher,Futurelearn,1
Introducción a la ciencia de datos para educadores,https://www.futurelearn.com/courses/data-science-for-educators,Futurelearn,3
Crear equipos energéticos y empoderados,https://www.futurelearn.com/courses/energised-and-empowered-teams,Futurelearn,1
Cómo desarrollar la conciencia cultural,https://www.futurelearn.com/courses/how-to-develop-cultural-awareness,Futurelearn,3
Modelos de negocio circulares para sistemas alimentarios urbanos sostenibles,https://www.futurelearn.com/courses/circular-business-models-for-sustainable-urban-food-systems,Futurelearn,1
Edward Jenner: 0 - Una introducción al desarrollo personal,https://www.futurelearn.com/courses/edward-jenner-programme-course-0-an-introduction-to-personal-development,Futurelearn,1
Prevención del fraude en el sector benéfico,https://www.futurelearn.com/courses/fraud-prevention-in-the-charity-sector,Futurelearn,1
La Biblia del Freelance: Cómo ser freelance en cualquier sector,https://www.futurelearn.com/courses/the-freelance-bible,Futurelearn,3
Planificación de la fuerza laboral: investigación e implementación: conceptos básicos,https://www.futurelearn.com/courses/workforce-planning-research-implementation,Futurelearn,1
Flujos de trabajo ágiles y continuos en la localización,https://www.futurelearn.com/courses/agile-workflows-in-localization,Futurelearn,1
Empieza tu propio negocio: tu idea de negocio,https://www.futurelearn.com/courses/start-your-own-business-your-business-idea,Futurelearn,1
Utilizando la resolución creativa de problemas,https://www.futurelearn.com/courses/creative-problem-solving,Futurelearn,1
La inteligencia emocional en la práctica,https://www.futurelearn.com/courses/emotional-intelligence,Futurelearn,3
Aplicaciones esenciales para la gestión de proyectos Agile Scrum,https://www.futurelearn.com/courses/essential-applications-for-agile-scrum-project-management,Futurelearn,3
Normas de conducta externa para organizaciones benéficas,https://www.futurelearn.com/courses/external-conduct-standards-for-charities,Futurelearn,1
Gobernanza de una organización benéfica registrada en Australia,https://www.futurelearn.com/courses/governing-a-registered-charity-in-australia,Futurelearn,3
Cómo convertirse en una organización benéfica registrada en ACNC,https://www.futurelearn.com/courses/how-to-become-acnc-registered-charity,Futurelearn,1
Introducción al análisis de big data con Hadoop,https://www.futurelearn.com/courses/introduction-to-big-data-analytics-with-hadoop,Futurelearn,2
Introducción a la presupuestación empresarial,https://www.futurelearn.com/courses/introduction-to-business-budgeting,Futurelearn,2
Obligaciones de información de su organización benéfica Parte A: Descripción general y habilidades financieras básicas,https://www.futurelearn.com/courses/reporting-obligations-of-your-charity-part-a-overview-of-reporting-obligations,Futurelearn,1
La ACNC: Cómo le ayudamos,https://www.futurelearn.com/courses/the-acnc-how-we-help-you,Futurelearn,1
La Fundación Goldie Hawn: Liderazgo consciente,https://www.futurelearn.com/courses/mindful-leadership-become-a-strong-leader-in-your-industry,Futurelearn,1
Colaboración y trabajo en equipo para la innovación sostenible,https://www.futurelearn.com/courses/collaboration-for-sustainable-innovation-and-social-entrepreneurship-sc,Futurelearn,1
Habilidades blandas para afrontar desafíos globales,https://www.futurelearn.com/courses/the-role-of-soft-skills-in-navigating-global-challenges-sc,Futurelearn,1
Dynamics 365: interacción con el cliente para ventas,https://www.futurelearn.com/courses/customer-engagement-for-sales-sc,Futurelearn,1
